username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
NoticiasAirSim,2017-09-19 23:40,0,4,"Eso quería saber, si queríais unas preguntas así regularmente... Lo que no se es como de regular. ¿Cada día? ¿Lunes y viernes? ¿...? Gracias",,,,910257208717344768,https://twitter.com/NoticiasAirSim/status/910257208717344768
NoticiasAirSim,2017-09-19 23:20,0,1,Buenas noches... o buenas tardes. Espero que haya ido bien el mega vuelo. ¡Un saludo!,,,,910252289180528640,https://twitter.com/NoticiasAirSim/status/910252289180528640
NoticiasAirSim,2017-09-19 22:16,5,5,En un METAR nos dan viento 342º 14Kt. Nuestra pista tiene un rumbo magnético de 012º. La variación es 2ºW. ¿Cuanto viento hay cruzado?,,,,910236289085181952,https://twitter.com/NoticiasAirSim/status/910236289085181952
NoticiasAirSim,2017-09-19 13:46,0,4,"X-Plane 11 | Presentación X-Plane Sports | Rally Aéreo, Acrobacia y Vuelo sin motor. https://youtu.be/Tiq_SVtvqUg  ¡Fantástica presentación!",,,,910107758455816192,https://twitter.com/NoticiasAirSim/status/910107758455816192
NoticiasAirSim,2017-09-19 12:35,0,1,¡Buen vuelo!,,,,910089847725010945,https://twitter.com/NoticiasAirSim/status/910089847725010945
NoticiasAirSim,2017-09-19 11:37,0,5,"-Oye, ¿nunca has visto el Madrid de los Austrias? +No... -Pues vamos a verlo, que espacio aéreo A ni que LEP del Palacio # IVAOMicroHistoriaspic.twitter.com/ucbK8HzEVs",,,#,910075391959797761,https://twitter.com/NoticiasAirSim/status/910075391959797761
NoticiasAirSim,2017-09-18 16:18,2,2,X-Plane 10 | EDDP - EBBR - EGNX - EGAA | DHL cargo | En Español [IVAO] https://youtu.be/HdmaTdkiDn8  directo de @ ikzay_Iker,,@,,909783777156755460,https://twitter.com/NoticiasAirSim/status/909783777156755460
NoticiasAirSim,2017-09-18 13:57,1,4,"Nuevo proyecto en marcha ""X-Plane Sports"" http://xplanesports.com/  . Disfruta de la aviación general deportiva en X-Plane",,,,909748097974243328,https://twitter.com/NoticiasAirSim/status/909748097974243328
NoticiasAirSim,2017-09-18 11:47,0,1,Muy buena pinta y muy buena iniciativa. Ojalá no sólo sea con X-Plane 11. ¡A por todas!https://twitter.com/_Gear_Up_/status/909713838525812736 …,,,,909715510702551040,https://twitter.com/NoticiasAirSim/status/909715510702551040
NoticiasAirSim,2017-09-17 21:16,0,2,Espero que haya ido bien el vuelo. Gracias por compartir las capturas :) Saludos.,,,,909496334280986626,https://twitter.com/NoticiasAirSim/status/909496334280986626
NoticiasAirSim,2017-09-16 23:29,0,2,Lleva tiempo Iker controlando en Bilbao. Daría sus frutos si hubiese más tráficos. Que tengas buen control Iker.,,,,909167479578071041,https://twitter.com/NoticiasAirSim/status/909167479578071041
NoticiasAirSim,2017-09-16 17:29,0,1,¡Me alegro Antonio! Lo bueno se hace esperar :),,,,909076686079184896,https://twitter.com/NoticiasAirSim/status/909076686079184896
NoticiasAirSim,2017-09-16 14:28,0,2,"¿Aun no lo has escuchado? Primer programa de la 3 temporada de ""Radiofaro"" @ APCAV_grupo. ¡Me invitaron al programa! https://www.ivoox.com/20825303 pic.twitter.com/FqhSNepLP5",,@,,909031327994871808,https://twitter.com/NoticiasAirSim/status/909031327994871808
NoticiasAirSim,2017-09-16 14:24,1,3,Recuerda que puedes pasarte por el hashtag # FotoAirSim y votar la mejor captura de este mes con un RT o dejar la tuya.,,,#,909030341356212224,https://twitter.com/NoticiasAirSim/status/909030341356212224
NoticiasAirSim,2017-09-16 14:16,1,1,¡Feliz vuelo! Otra compañía virtual que despega :),,,,909028332645306368,https://twitter.com/NoticiasAirSim/status/909028332645306368
NoticiasAirSim,2017-09-16 10:09,0,0,¡Buen vuelo!,,,,908966028079767553,https://twitter.com/NoticiasAirSim/status/908966028079767553
NoticiasAirSim,2017-09-13 23:18,0,5,Parece real y todo. ¡Feliz vuelo! ¿A donde nos llevas hoy?,,,,908077395642548226,https://twitter.com/NoticiasAirSim/status/908077395642548226
NoticiasAirSim,2017-09-13 20:51,0,0,Buen vuelo. Precioso ese atardecer.,,,,908040431774117890,https://twitter.com/NoticiasAirSim/status/908040431774117890
NoticiasAirSim,2017-09-13 19:59,0,1,¡Buena toma y felices vuelos!,,,,908027473912311815,https://twitter.com/NoticiasAirSim/status/908027473912311815
NoticiasAirSim,2017-09-13 14:23,0,0,Por supuesto ;),,,,907942692612661249,https://twitter.com/NoticiasAirSim/status/907942692612661249
NoticiasAirSim,2017-09-13 14:05,0,1,"Ya fue la emisión y no, no fue presencial ;) Si no hubiera quedado con los aerotrastornados de Barcelona =P",,,,907938364296441856,https://twitter.com/NoticiasAirSim/status/907938364296441856
NoticiasAirSim,2017-09-13 09:54,1,7,"Ya está la tercera temporada del programa ""Radiofaro"" en el cual participo como invitado. ¡Gracias @ APCAV_grupo! https://www.ivoox.com/20825303 pic.twitter.com/5zKADEuPbg",,@,,907875108894789632,https://twitter.com/NoticiasAirSim/status/907875108894789632
NoticiasAirSim,2017-09-12 23:29,0,2,"¡De nada hombre! Es una super buena iniciativa y, si ya has hecho la vuelta al mundo alguna vez, debes saber muchisimo de planificar etapas.",,,,907717955047362560,https://twitter.com/NoticiasAirSim/status/907717955047362560
NoticiasAirSim,2017-09-12 16:38,2,4,¡Buen vuelo! Interesante iniciativa la de dar la vuelta al mundo con la C172. Un saludo.,,,,907614331025674242,https://twitter.com/NoticiasAirSim/status/907614331025674242
NoticiasAirSim,2017-09-12 14:26,0,0,¿Sabías que hay un foro de la comunidad NoticiasAirSim? Entra y disfruta: http://noticiasairsim.foroactivo.com/  Hay foros que solo verás registrado.,,,,907581190059773952,https://twitter.com/NoticiasAirSim/status/907581190059773952
NoticiasAirSim,2017-09-12 13:27,0,3,¡Buenos días! Feliz martes :) Espero que se haga corta la espera.,,,,907566286540087296,https://twitter.com/NoticiasAirSim/status/907566286540087296
NoticiasAirSim,2017-09-11 23:19,0,1,Vale. ¿Pero fuera de los aeropuertos? PD: para ver el post del foro hay que estar registrado.,,,,907352847754375168,https://twitter.com/NoticiasAirSim/status/907352847754375168
NoticiasAirSim,2017-09-11 23:12,0,0,Yo os sugiero hablarlo más en detalle en el foro: http://noticiasairsim.foroactivo.com/t18-ley-comunicaciones-aeronauticas-en-ingles … para no estar limitados por 140 caracteres y entendernos mejor.,,,,907351264589221888,https://twitter.com/NoticiasAirSim/status/907351264589221888
NoticiasAirSim,2017-09-11 23:09,0,0,No me lo he mirado en detalle... pero supongamos Madrid Control qe puede haber de todo (tráficos) y no es aeropuerto. ¿Ahí toca inglés solo?,,,,907350465549148162,https://twitter.com/NoticiasAirSim/status/907350465549148162
NoticiasAirSim,2017-09-11 23:00,1,2,"Como nota: si en la realidad es una norma, para mi opinión, absurda, creo que en IVAO lo sería aún más. Aunque... ¿y la realidad de IVAO?",,,,907348218878599169,https://twitter.com/NoticiasAirSim/status/907348218878599169
NoticiasAirSim,2017-09-11 22:58,1,1,Es una organización que trata de ser lo más fiel posible a la realidad. Chocan dos opiniones fuertes y ambas válidas. 2/2.,,,,907347758608207872,https://twitter.com/NoticiasAirSim/status/907347758608207872
NoticiasAirSim,2017-09-11 22:57,1,1,Ciertamente el prohibir hablar español supondría una barrera para mucha gente. Pero por otro lado inglés aeronáutico es sencillo e IVAO 1/2,,,,907347449441910785,https://twitter.com/NoticiasAirSim/status/907347449441910785
NoticiasAirSim,2017-09-11 22:50,1,3,He abierto este post: http://noticiasairsim.foroactivo.com/t18-ley-comunicaciones-aeronauticas-en-ingles … para que podáis opinar. Ya no por el tema de IVAO si no el vuelo en la realidad. Gracias.,,,,907345639918510082,https://twitter.com/NoticiasAirSim/status/907345639918510082
NoticiasAirSim,2017-09-11 21:37,0,0,Gracias Iñigo. Bonitas texturas.,,,,907327193512120321,https://twitter.com/NoticiasAirSim/status/907327193512120321
NoticiasAirSim,2017-09-11 21:30,0,1,¡Buena toma chicos! :),,,,907325598757998592,https://twitter.com/NoticiasAirSim/status/907325598757998592
NoticiasAirSim,2017-09-11 20:51,0,0,"En este hilo con el tweet y las respuestas, algunos usuarios han opinado:https://twitter.com/noticiasairsim/status/907204483104608257 …",,,,907315622203228165,https://twitter.com/NoticiasAirSim/status/907315622203228165
NoticiasAirSim,2017-09-11 18:42,0,1,¡Enhorabuena! Preciosas capturas :),,,,907283178330738688,https://twitter.com/NoticiasAirSim/status/907283178330738688
NoticiasAirSim,2017-09-11 13:29,3,4,Una medida incoherente. Además... ¿cómo afectará esta medida a @ IVAOES? ¿Qué opináis? Sobre la medida y sobre que hará IVAO-ES.https://twitter.com/vadeaviones/status/907201820207980544 …,,@,,907204483104608257,https://twitter.com/NoticiasAirSim/status/907204483104608257
NoticiasAirSim,2017-09-10 23:10,0,1,"¡Buenísima! Gracias por participar, Andre.",,,,906988236668633088,https://twitter.com/NoticiasAirSim/status/906988236668633088
NoticiasAirSim,2017-09-10 21:01,2,1,¡Grandes! A seguir así. A por todashttps://twitter.com/yt_lucas2015/status/906932168798167040 …,,,,906955913419948035,https://twitter.com/NoticiasAirSim/status/906955913419948035
NoticiasAirSim,2017-09-10 12:53,0,0,Gracias por compartirlas con nosotros :),,,,906832901068804096,https://twitter.com/NoticiasAirSim/status/906832901068804096
NoticiasAirSim,2017-09-10 10:58,0,2,Efectivamente es la reserva para el RFO del FIR de Barcelona.,,,,906803993543880704,https://twitter.com/NoticiasAirSim/status/906803993543880704
NoticiasAirSim,2017-09-10 08:27,0,0,Buscamos también tu captura... ;),,,,906766052440383488,https://twitter.com/NoticiasAirSim/status/906766052440383488
NoticiasAirSim,2017-09-09 18:44,1,1,Que tengas buen control Iker :),,,,906559058609676288,https://twitter.com/NoticiasAirSim/status/906559058609676288
NoticiasAirSim,2017-09-09 13:55,0,0,Que buenas vistas y que aproximación tan bonita debiste tener... ¡Felices vuelos Javier!,,,,906486265620688896,https://twitter.com/NoticiasAirSim/status/906486265620688896
NoticiasAirSim,2017-09-09 13:14,2,3,¡Recuerda! Aun estás a tiempo de participar y/o votar. Entra en el hashtag # FotoAirSim y vota. Buscamos las capturas más chulas :)https://twitter.com/noticiasairsim/status/903906851993116672 …,,,#,906475982210682880,https://twitter.com/NoticiasAirSim/status/906475982210682880
NoticiasAirSim,2017-09-09 12:38,2,3,"Pronto nueva web de Air Barcelona VA. Estad atentos :) Que buen arranque está teniendo esta nueva VA, ¿no?https://twitter.com/airbcnva/status/906259746474393600 …",,,,906466896077312000,https://twitter.com/NoticiasAirSim/status/906466896077312000
NoticiasAirSim,2017-09-09 10:31,0,3,Aparcaste donde aparqué yo el otro día en mi LEPA-LEBL :) Buen Vueling.,,,,906434778479677441,https://twitter.com/NoticiasAirSim/status/906434778479677441
NoticiasAirSim,2017-09-09 10:30,0,3,Ya llega la vuelta al cole y la tercera temporada del programa de Radiofaro. Muchas gracias por la invitación y el poder acompañaros :)https://twitter.com/apcav_grupo/status/906410099220107264 …,,,,906434609436651520,https://twitter.com/NoticiasAirSim/status/906434609436651520
NoticiasAirSim,2017-09-08 23:14,0,3,Está el tema difícil... ya nos contarás Iker. ¡Buen vuelo!,,,,906264482959286274,https://twitter.com/NoticiasAirSim/status/906264482959286274
NoticiasAirSim,2017-09-08 21:03,0,2,Aún tenéis tiempo de volar en la quedada. ¡Felices vuelos!https://twitter.com/airbcnva/status/906209239223472128 …,,,,906231657442795521,https://twitter.com/NoticiasAirSim/status/906231657442795521
NoticiasAirSim,2017-09-08 00:35,0,1,¡Buenas noches! Disfruta del vuelo :) en la vida real también está preciosa la Luna.,,,,905922397139869696,https://twitter.com/NoticiasAirSim/status/905922397139869696
NoticiasAirSim,2017-09-07 23:23,1,4,Debes usar siempre las cartas. Tanto como para pilotar como para controlar. Un saludo.,,,,905904413839122433,https://twitter.com/NoticiasAirSim/status/905904413839122433
NoticiasAirSim,2017-09-07 08:12,0,3,¡Felices vuelos! Pobres ingleses... vuelven a la rutina sin el solecito español.,,,,905675223948767232,https://twitter.com/NoticiasAirSim/status/905675223948767232
NoticiasAirSim,2017-09-07 01:24,0,0,Por favor el hashtag,,,,905572324619018240,https://twitter.com/NoticiasAirSim/status/905572324619018240
NoticiasAirSim,2017-09-06 18:34,0,0,¡Gracias!,,,,905469325456355330,https://twitter.com/NoticiasAirSim/status/905469325456355330
NoticiasAirSim,2017-09-06 18:33,0,0,¡Perfecto! Gracias a ti. Mucha suerte :),,,,905469039178371072,https://twitter.com/NoticiasAirSim/status/905469039178371072
NoticiasAirSim,2017-09-06 18:08,0,1,No puedo :( y si tuviera tiempo antes de volar de nuevo os daría clase. Lo siento. Un saludo David :)),,,,905462679824891904,https://twitter.com/NoticiasAirSim/status/905462679824891904
NoticiasAirSim,2017-09-06 17:26,0,1,¡Guau! Que bonito se ve. ¿Sabes que hay un concurso de capturas del mes? Aquí la info: http://noticiasairsim.foroactivo.com/t17-concurso-capturas-del-mes-ii-septiembre … Felices vuelos.,,,,905452202319372292,https://twitter.com/NoticiasAirSim/status/905452202319372292
NoticiasAirSim,2017-09-06 16:46,0,2,"Si, opino igual, más interesante saltos cortos. Se aprende mucho más y te entrena para estar ""vivo"" con el avión.",,,,905442088396959745,https://twitter.com/NoticiasAirSim/status/905442088396959745
NoticiasAirSim,2017-09-06 16:45,0,1,Efectivamente. Meteo y control ;) ¡Vente hombre!,,,,905441885895917568,https://twitter.com/NoticiasAirSim/status/905441885895917568
NoticiasAirSim,2017-09-06 16:38,0,6,Dejamos atrás Palma entre tormentas...pic.twitter.com/7ZyyMtZUup,,,,905440133293498368,https://twitter.com/NoticiasAirSim/status/905440133293498368
NoticiasAirSim,2017-09-06 15:52,2,13,Nos vamos a Barcelona desde Palma. # FLIGHTSIMMERSPICpic.twitter.com/3so3Go8jHU,,,#,905428583350509568,https://twitter.com/NoticiasAirSim/status/905428583350509568
NoticiasAirSim,2017-09-06 11:52,1,5,¡Recuerda! Fantástica quedada aeronáutica para finales de este mes. Apúntate y disfruta.https://twitter.com/apcav_grupo/status/903270066950692867 …,,,,905368182680145920,https://twitter.com/NoticiasAirSim/status/905368182680145920
NoticiasAirSim,2017-09-06 00:52,0,1,A mi el A320 :),,,,905201985388994562,https://twitter.com/NoticiasAirSim/status/905201985388994562
NoticiasAirSim,2017-09-04 14:40,0,1,¡Felices vuelos! :),,,,904685690193154048,https://twitter.com/NoticiasAirSim/status/904685690193154048
NoticiasAirSim,2017-09-04 13:28,1,4,X-Plane 10.50 | Geneva [GVA] to Munich [MUC] | EZY35GD | A320 [IVAO] @ ikzay_Iker en Directohttps://www.youtube.com/watch?v=wFw0YrIcDqQ&feature=share …,,@,,904667461336920064,https://twitter.com/NoticiasAirSim/status/904667461336920064
NoticiasAirSim,2017-09-03 18:44,0,2,¡Gracias por participar! ¡Suerte!,,,,904384540805918720,https://twitter.com/NoticiasAirSim/status/904384540805918720
NoticiasAirSim,2017-09-03 09:40,0,0,¡Gracias! Mucha suerte :),,,,904247774786576389,https://twitter.com/NoticiasAirSim/status/904247774786576389
NoticiasAirSim,2017-09-02 22:18,0,0,¡Genial! Muy chulo como siempre :),,,,904076112921288704,https://twitter.com/NoticiasAirSim/status/904076112921288704
NoticiasAirSim,2017-09-02 11:09,0,0,Más novedades del IVAC2 de @ t2techtalk. En breves estará disponible. https://blog.terminal2solutions.com/2017/08/ivac2-progress/ …,,@,,903907709497614337,https://twitter.com/NoticiasAirSim/status/903907709497614337
NoticiasAirSim,2017-09-02 11:06,2,2,"Recuerda que debe ser UNA captura por tweet y usuario. Este mes se ha hecho la ""vista gorda"" pero, por favor, revisad la normativa, gracias.",,,,903907047154094080,https://twitter.com/NoticiasAirSim/status/903907047154094080
NoticiasAirSim,2017-09-02 11:06,2,4,Abrimos ya el concurso capturas del mes de septiembre. Participa con el hashtag # FotoAirSim Puedes leer la normativahttp://noticiasairsim.foroactivo.com/t17-concurso-capturas-del-mes-ii-septiembre …,,,#,903906851993116672,https://twitter.com/NoticiasAirSim/status/903906851993116672
NoticiasAirSim,2017-09-01 22:05,1,1,¡Buen vuelo!,,,,903710391326396419,https://twitter.com/NoticiasAirSim/status/903710391326396419
NoticiasAirSim,2017-09-01 17:41,1,10,De simuladores va la cosa... esta vez no sólo es por diversión :)pic.twitter.com/J6LE8fKfmh,,,,903644044512940037,https://twitter.com/NoticiasAirSim/status/903644044512940037
NoticiasAirSim,2017-09-01 15:10,0,1,"¡Que chula! Tiene buena pinta, enhorabuena:)",,,,903606091862433792,https://twitter.com/NoticiasAirSim/status/903606091862433792
NoticiasAirSim,2017-09-01 09:27,0,1,¡Que super buena pinta tiene! Lástima no poder asistir. Es un planazo.https://twitter.com/apcav_grupo/status/903270066950692867 …,,,,903519786168188928,https://twitter.com/NoticiasAirSim/status/903519786168188928
NoticiasAirSim,2017-09-01 00:08,3,9,La foto ganadora del concurso de capturas del mes de agosto con el hashtag # FotoAirSim es... para Defensa Virtual. ¡Enhorabuena!https://twitter.com/defensaaerea/status/901917394981060612 …,,,#,903379023224602625,https://twitter.com/NoticiasAirSim/status/903379023224602625
NoticiasAirSim,2017-09-01 00:07,0,2,¡Buenas noches! :),,,,903378634223886336,https://twitter.com/NoticiasAirSim/status/903378634223886336
NoticiasAirSim,2017-08-31 16:28,0,3,Y sin piloto automático. 100% a mano. Ahí vas cogiendo mano al volar.,,,,903263265949659136,https://twitter.com/NoticiasAirSim/status/903263265949659136
NoticiasAirSim,2017-08-31 16:26,0,1,Que tengas buen tour. Gracias por compartir la captura.,,,,903262723378733060,https://twitter.com/NoticiasAirSim/status/903262723378733060
NoticiasAirSim,2017-08-31 08:19,0,1,A vosotros por quererlo escuchar :),,,,903140262783922176,https://twitter.com/NoticiasAirSim/status/903140262783922176
NoticiasAirSim,2017-08-30 21:43,0,4,"También, si lo prefieres, estás a tiempo de participar :)",,,,902980165843681281,https://twitter.com/NoticiasAirSim/status/902980165843681281
NoticiasAirSim,2017-08-30 21:43,0,3,En unas horas se cerrará el concurso de capturas de este mes. ¡Metete en # FotosAirSim y dale RT a la que más te guste!,,,#,902980052509478912,https://twitter.com/NoticiasAirSim/status/902980052509478912
NoticiasAirSim,2017-08-30 21:34,0,2,"A vosotros chicos, ya sabéis que cualquier cosa estoy por aquí. Enhorabuena por vuestro trabajo, quedará genial.",,,,902977959266586624,https://twitter.com/NoticiasAirSim/status/902977959266586624
NoticiasAirSim,2017-08-30 21:05,1,4,"Está en el aire el que también sea lanzado para P3D y FSX. Todo gratuito, ¡gracias chicos! Y mucho ánimo.",,,,902970444772515841,https://twitter.com/NoticiasAirSim/status/902970444772515841
NoticiasAirSim,2017-08-30 21:04,4,22,Así está avanzando el escenario de Bilbao realizado por @ ikzay_Iker y @xabi276. Escenario que se lanzará de forma gratuita para X-Plane.pic.twitter.com/pj3rAeb8dj,,@ @xabi276,,902970189100314624,https://twitter.com/NoticiasAirSim/status/902970189100314624
NoticiasAirSim,2017-08-29 07:33,0,0,¡Gracias! Suerte :),,,,902403872924344322,https://twitter.com/NoticiasAirSim/status/902403872924344322
NoticiasAirSim,2017-08-28 16:30,1,2,Puedes enviarnos tu foto para el concurso o hacer RT a la que más te guste con el hashtag # FotoAirSimhttp://noticiasairsim.foroactivo.com/t3-concurso-capturas-del-mes-i …,,,#,902176595384958976,https://twitter.com/NoticiasAirSim/status/902176595384958976
NoticiasAirSim,2017-08-28 14:52,4,12,"¿Aun no la has escuchado? Aquí la tienes: Charla ""Como ser piloto comercial"" por Miguel Suarez https://www.ivoox.com/20540254 # CharlaAirSim",,,#,902151917249470464,https://twitter.com/NoticiasAirSim/status/902151917249470464
NoticiasAirSim,2017-08-28 11:05,0,2,"Aun así llama la atención y hay un trabajo de preparación antes del vuelo, no quito méritos.",,,,902094812698075138,https://twitter.com/NoticiasAirSim/status/902094812698075138
NoticiasAirSim,2017-08-28 11:04,0,1,"A ver, está bien por el trabajo y currada de poner coordenadas en la FMC, una vez hecho ese curre AP On y a dibujar.",,,,902094619667779586,https://twitter.com/NoticiasAirSim/status/902094619667779586
NoticiasAirSim,2017-08-27 23:53,0,1,¡Perfecto! Otra más para el concurso.,,,,901925625681895425,https://twitter.com/NoticiasAirSim/status/901925625681895425
NoticiasAirSim,2017-08-27 23:52,0,1,¡Gracias! Suerte en el concurso :),,,,901925497382285313,https://twitter.com/NoticiasAirSim/status/901925497382285313
NoticiasAirSim,2017-08-27 20:20,0,1,"Un vuelo muy perruno, me se de uno que le gustará... @ IbanVeg. ¡Enhorabuena!",,@,,901872168312692737,https://twitter.com/NoticiasAirSim/status/901872168312692737
NoticiasAirSim,2017-08-27 15:06,0,1,Está bastante bien. Además @ APCAV_grupo lo ha editado un poquito :) Muchísimas gracias Miguel.,,@,,901793136757923841,https://twitter.com/NoticiasAirSim/status/901793136757923841
NoticiasAirSim,2017-08-27 14:01,1,5,@ ikzay_Iker busca voluntarios con experiencia en creación de escenarios para FSX y X-Plane para desarrollar el escenario de Bilbao.,,@,,901776632423358464,https://twitter.com/NoticiasAirSim/status/901776632423358464
NoticiasAirSim,2017-08-27 13:56,6,11,"¡Aquí la tenéis! Gracias a @ miguel3suarez Charla ""Como ser piloto comercial"" por Miguel Suárez https://www.ivoox.com/20540254 # CharlaAirSim",,@,#,901775439731019776,https://twitter.com/NoticiasAirSim/status/901775439731019776
NoticiasAirSim,2017-08-27 13:51,0,1,¡Gracias! :) Esperamos que las siguientes también gusten. # CharlaAirSim,,,#,901774256111005697,https://twitter.com/NoticiasAirSim/status/901774256111005697
NoticiasAirSim,2017-08-26 20:29,0,0,¡De nada Diego! Los chicos de @ APCAV_grupo lo han grabado.,,@,,901511863862784000,https://twitter.com/NoticiasAirSim/status/901511863862784000
NoticiasAirSim,2017-08-26 17:52,0,0,"En un par de días, si no antes, esperemos que esté. Gracias y sentimos que no pudieras estar. Dar las gracias a @ APCAV_grupo por grabarlo.",,@,,901472342727155712,https://twitter.com/NoticiasAirSim/status/901472342727155712
NoticiasAirSim,2017-08-26 17:35,0,7,¡Gracias a todos los que se han pasado a la charla! Gracias a @ miguel3suarez por su tiempo. Nos vemos en la siguiente... el próximo mes.,,@,,901468093695873026,https://twitter.com/NoticiasAirSim/status/901468093695873026
NoticiasAirSim,2017-08-26 16:28,1,1,Puedes seguir la charla vía Discord clickeando en este enlace:https://discordapp.com/invite/GYWsKqx,,,,901451240382631936,https://twitter.com/NoticiasAirSim/status/901451240382631936
NoticiasAirSim,2017-08-26 16:27,0,2,"¡Empezamos la charla! Para todos aquellos que no puedan asistir... tranquilos, estará todo grabado. @ miguel3suarez # CharlaAirSimpic.twitter.com/oByfrjDnXT",,@,#,901451100645187584,https://twitter.com/NoticiasAirSim/status/901451100645187584
NoticiasAirSim,2017-08-26 15:02,1,2,"¡Vamos, vamos! Aun estás a tiempo, una buena ""sobremesa"" con una charla interesante. Te esperamos a las 1630LT aquí: https://discordapp.com/invite/GYWsKqx https://twitter.com/NoticiasAirSim/status/901071002779758594 …",,,,901429531663360002,https://twitter.com/NoticiasAirSim/status/901429531663360002
NoticiasAirSim,2017-08-26 15:00,0,1,"A las 1630LT, en una hora y media, ¡cuidado! Gracias por la difusión.",,,,901429071799881729,https://twitter.com/NoticiasAirSim/status/901429071799881729
NoticiasAirSim,2017-08-26 01:54,0,3,Saludos perrunos :) Gracias por compartirla y felices vuelos.,,,,901231408655552512,https://twitter.com/NoticiasAirSim/status/901231408655552512
NoticiasAirSim,2017-08-25 18:26,0,2,Y cuanta razón... Ya habéis visto a ciertos personajes.https://twitter.com/orbest_va/status/900932453837135872 …,,,,901118682482585601,https://twitter.com/NoticiasAirSim/status/901118682482585601
NoticiasAirSim,2017-08-25 17:42,0,2,"Aprende a escribir, niño, y luego hablamos. A mi nadie me amenaza, ¿entiendes? No he acosado ni nada a nadie, en todo caso eso lo haces tú.",,,,901107429139787777,https://twitter.com/NoticiasAirSim/status/901107429139787777
NoticiasAirSim,2017-08-25 17:40,2,2,"Amenazas d @antoniovirtual_ ""Voy a luchar para qe te quiten la cuenta Como si tengo qe ir a mi clase y decirle a mis amigos qe te reporten""",,@antoniovirtual_,,901107060426895361,https://twitter.com/NoticiasAirSim/status/901107060426895361
NoticiasAirSim,2017-08-25 17:35,0,1,"No, si no hay ninguna explicación que dar, te acabas de crear una cuenta para molestar. Este es el nivel de AirMadrid. @antoniovirtual_",,@antoniovirtual_,,901105710611746816,https://twitter.com/NoticiasAirSim/status/901105710611746816
NoticiasAirSim,2017-08-25 17:33,0,0,"Bueno, vale, cuenta que te acabas de crear para crear aun más mal rollo y seguir molestando. Llámalo X. No te voy a seguir el juego Antonio.",,,,901105262874034176,https://twitter.com/NoticiasAirSim/status/901105262874034176
NoticiasAirSim,2017-08-25 17:32,0,0,"¿Qué? Como si menciono Manolo Lopez (a saber quien es) mencionar es LEGAL. Hay más gente que se llama así, no menciono a nadie concreto",,,,901105049677516801,https://twitter.com/NoticiasAirSim/status/901105049677516801
NoticiasAirSim,2017-08-25 17:31,0,0,"A mi me parece muy fuerte que amenaces, intimides, te portes como un niño y, para rematar, vengas a incordiar con esta cuenta falsa.",,,,901104658617335812,https://twitter.com/NoticiasAirSim/status/901104658617335812
NoticiasAirSim,2017-08-25 17:30,0,0,"Nadie se ha metido con nadie. Ahí Andre te indicaba qe hay muchos ""David Pareja"" en el mundo. X cierto, bonita cuenta falsa @antoniovirtual_",,@antoniovirtual_,,901104450647011328,https://twitter.com/NoticiasAirSim/status/901104450647011328
NoticiasAirSim,2017-08-25 16:03,0,1,Recordamos que podéis dejarle preguntas con el hashtag # CharlaAirSim. ¡Animaos!,,,#,901082710701203456,https://twitter.com/NoticiasAirSim/status/901082710701203456
NoticiasAirSim,2017-08-25 15:30,0,0,En esta web es de donde está sacada la captura de pantalla: http://airmadrid-va.com/vam/index.php?page=staff … Un saludo.,,,,901074368285036545,https://twitter.com/NoticiasAirSim/status/901074368285036545
NoticiasAirSim,2017-08-25 15:30,0,0,"No lleváis razón alguna. Hacer captura de pantalla de una web pública no es ILEGAL. Así que sí, lo considero como una ""forma de dar miedo"".",,,,901074279093096450,https://twitter.com/NoticiasAirSim/status/901074279093096450
NoticiasAirSim,2017-08-25 15:27,0,0,"Que sí, perfecto. He hecho captura de una web VUESTRA con información pública, Tu, niñato, no me vas a amenazar.",,,,901073513892675584,https://twitter.com/NoticiasAirSim/status/901073513892675584
NoticiasAirSim,2017-08-25 15:25,0,0,Me parece perfecto. Muchas gracias por la información. Igual sois vosotros los que deberíais preocuparos por tener el nombre público.,,,,901073034999730177,https://twitter.com/NoticiasAirSim/status/901073034999730177
NoticiasAirSim,2017-08-25 15:23,0,0,"No, lo siento, es una captura de una web vuestra, no he mencionado a nadie, es más, he preguntado si saben los padres que es pública la web.",,,,901072567389356032,https://twitter.com/NoticiasAirSim/status/901072567389356032
NoticiasAirSim,2017-08-25 15:21,0,1,Eliminad antes vosotros esto. ¿Lo saben los suspuestos padres? El nombre es público. por VOSOTROS.pic.twitter.com/cY0efOB1UY,,,,901071916596957184,https://twitter.com/NoticiasAirSim/status/901071916596957184
NoticiasAirSim,2017-08-25 15:17,2,7,"¡Recuerda! Mañana a las 1630LT charla de ""Como ser piloto comercial"" por @ miguel3suarez en el canal de discord. http://noticiasairsim.foroactivo.com/t8-charla-sobre-como-ser-piloto-comercial-por-miguel3suarez …pic.twitter.com/14YWF5TO26",,@,,901071002779758594,https://twitter.com/NoticiasAirSim/status/901071002779758594
NoticiasAirSim,2017-08-25 14:12,0,0,"¡Vamos a ver cacho chaval! Has entrado tú en esta conversación. Ahora te dicen que te retires y dices esta excusa. Tú eres el patio, niñato",,,,901054782978260993,https://twitter.com/NoticiasAirSim/status/901054782978260993
